,,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,text1,text2,text3,text4,text5,text6,text7,text8,text9,text10,text11,text12,text13,text14,text15,text16,text17,text18,text19,text20,text21,text22,text23,text24,text25,text26,text27,text28,text29,text30,text31,text32,text33,text34,text35,text36,text37,text38,text39,text40,text41,text42,text43,text44,text45,text46,text47,text48,text49,text50,text51,text52,text53,text54,text55,text56,text57,text58,text59,text60,text61,text62,text63,text64,text65,text66,text67,text68,text69,text70,text71,text72,text73,text74,text75,text76,text77,text78,text79,text80,text81,text82,text83,text84,text85,text86,text87,text88,text89,text90,text91,text92,text93,text94,text95,text96,text97,text98,text99,text100,text101,text102,text103,text104,text105,text106,text107,text108,text109,text110,text111,text112,text113,text114
922,,FALSE,0,NA,28/9/2018 3:46,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Healthylivin_00,0,FALSE,FALSE,NA,NA,Seems,everybody,is,trying,for,a,new,job?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Crocboiler,544,TRUE,FALSE,NA,NA,RT,@OliverMcGee:,Retweet,if,You,Believe,Brett,#Kavanaugh,Slam-Dunked,His,SCOTUS,Confirmation,Tomorrow!,#Winning,#MAGA,<U+0001F1FA><U+0001F1F8>!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Time_Lord2017,1,TRUE,FALSE,NA,NA,RT,@kkjn1966:,Don't,let,#stupidity,stand,next,to,your,#knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JeanStarling,28,TRUE,FALSE,NA,NA,RT,@jannannk:,We,agree,with,#Kavanaugh,that,<U+201D>Due,process,is,the,foundation,of,American,Law.<U+201D>,Can<U+2019>t,wait,for,that,FBI,investigation,to,begi<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,FALSE,0,NA,28/9/2018 3:46,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",couchgroove,0,FALSE,FALSE,NA,NA,Worth,noting,the,@SenateGOP,hired,a,woman,to,handle,ALL,their,questioning,today,-,they,all,agreed,to,cede,their,tim<U+2026>,https://t.co/5CAZEy0KeI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wontconform11,1087,TRUE,FALSE,NA,NA,RT,@ScottPresler:,For,as,long,as,I,live,I'll,never,forget,watching,Judge,Brett,Kavanaugh,pleading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SithLor38390939,25,TRUE,FALSE,NA,NA,RT,@USMCLiberal:,I,want,Republicans,to,consider,a,future,event,that,is,so,guaranteed,to,happen,it,could,already,be,written,in,the,history<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BaffaVbaffa,1,TRUE,FALSE,NA,NA,RT,@raveryn:,@SenatorMenendez,If,#Kavanaugh,is,confirmed,further,investigations,should,be,done,if,Dems,win,the,midterms.,He,should,be,impe<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rebekah_Penny,202,TRUE,FALSE,NA,NA,RT,@TaraSetmayer:,@ReaganBattalion,We<U+2019>re,usually,on,the,same,side.,But,I,respectfully,disagree,on,this,one.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sassymouth7,111,TRUE,FALSE,NA,NA,RT,@AZWS:,I,just,watched,the,Senate,committee,hearing,for,#Kavanaugh.,If,#wethepeople,want,to,stop,the,destruction,of,the,#UnitedStates,we<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Th3S3nt13nt,6,TRUE,FALSE,NA,NA,RT,@bjaninemorison:,@funder,@JeffFlake,I,called...,everyone,call,and,voice,their,concern,that,#Kavanaugh,must,NOT,be,confirmed.,#metoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SockMonkee64,298,TRUE,FALSE,NA,NA,RT,@darhar981:,<U+0001F4E3>#LindseyGraham,Explodes,On,#SenateCommittee,Over,#Kavanaugh,Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Franky_Bones5,2677,TRUE,FALSE,NA,NA,RT,@JessieJaneDuff:,Never,compare,#ChristineBlaseyFord,to,a,U.S.,Marine.,Let,me,introduce,myself,and,I'll,show,you,TRUE,bravery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2jrroberts,557,TRUE,FALSE,NA,NA,RT,@qanon76:,I,certainly,hope,today<U+2019>s,pathetic,and,despicable,display,(by,the,Left),will,wake,you,up,and,get,you,out,to,the,polls,to,vote!<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",blackskagit,30,TRUE,FALSE,NA,NA,RT,@GermanTexan1:,#BrettKavanaugh,You,are,so,Angry,because,you,lied,to,your,wife,and,your,children,and,THEY,KNOW,IT.,You,don't,deserve,to<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",altleftjon,0,FALSE,FALSE,NA,NA,#Kavanaugh,is,a,blackout,drunk!,I,believe,#ChristineBlaseyFord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",foochick2005,752,TRUE,FALSE,NA,NA,RT,@PattyArquette:,#Kavanaugh,A,man,who,wants,to,be,seated,as,a,SUPREME,COURT,justice,should,be,the,FIRST,to,call,for,all,Accusers,and,Witn<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dabb_ee,363,TRUE,FALSE,NA,NA,RT,@MyElectionHQ:,Do,you,believe,Brett,Kavanaugh,or,Christine,Blasey,Ford?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TeamVeteran,545,TRUE,FALSE,NA,NA,RT,@LeahR77:,Sen,Lindsey,Graham,TORCHING,THIS,Democrat,Character,Assassination,Of,Judge,Kavanaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TuesdaysToomey,17,TRUE,FALSE,NA,NA,RT,@sfpelosi:,Keep,calling,<U+260E><U+FE0F>,202-224-3121,Murkowski-Manchin-Collins-Donnelly,still,undecided.,They,can,only,believe,#DrFord,OR,#Kavanaugh<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeresaWomble4,366,TRUE,FALSE,NA,NA,RT,@smerconish:,Cmon,Grassley...No,one,is,suggesting,that,the,FBI,render,a,verdict.,That,is,your,job.,They,are,saying,FBI,investigation,wo<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TrinidadXMan,9,TRUE,FALSE,NA,NA,RT,@AdrianaCohen16:,Michigan,women,sentenced,for,fake,rape,charges.,But,if,you,listen,to,Dems,they,say,ALL,women,should,be,believed.,Despit<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HopeEternall,2677,TRUE,FALSE,NA,NA,RT,@JessieJaneDuff:,Never,compare,#ChristineBlaseyFord,to,a,U.S.,Marine.,Let,me,introduce,myself,and,I'll,show,you,TRUE,bravery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danamdc333,752,TRUE,FALSE,NA,NA,RT,@PattyArquette:,#Kavanaugh,A,man,who,wants,to,be,seated,as,a,SUPREME,COURT,justice,should,be,the,FIRST,to,call,for,all,Accusers,and,Witn<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RUaMonkeysAss,1323,TRUE,FALSE,NA,NA,RT,@mikandynothem:,<U+0001F4A5>BAM<U+0001F4A5>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",realDJTrrump,9,TRUE,FALSE,NA,NA,RT,@AdrianaCohen16:,Michigan,women,sentenced,for,fake,rape,charges.,But,if,you,listen,to,Dems,they,say,ALL,women,should,be,believed.,Despit<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KK_angemon,57,TRUE,FALSE,NA,NA,RT,@TAPAlerts:,BREAKING,NEWS:,Massachusetts,Michigan,governors,call,the,hearings,<U+2018>sickening<U+2019>,and,demand,the,Senate,Judiciary,Committee,to<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sigstarget,85,TRUE,FALSE,NA,NA,RT,@tdilling:,Watching,Kavanaugh,smack,down,Democrats,with,his,big,brain,and,beer,was,better,than,Die,Hard,2!,Yippy,Ki,Ay,Democrat,party!,I<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HusrtMiMi,2677,TRUE,FALSE,NA,NA,RT,@JessieJaneDuff:,Never,compare,#ChristineBlaseyFord,to,a,U.S.,Marine.,Let,me,introduce,myself,and,I'll,show,you,TRUE,bravery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HimynameisNickd,283,TRUE,FALSE,NA,NA,RT,@FoxNewsResearch:,#Kavanaugh,Nomination:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,FALSE,0,Sen_JoeManchin,28/9/2018 3:46,FALSE,NA,1.04552E+18,234374703,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nihikineko2,0,FALSE,FALSE,NA,NA,@Sen_JoeManchin,from,the,many,survivors,out,here<U+2014>please<U+2014>we,are,begging,you<U+2014>do,not,confirm,#Kavanaugh,https://t.co/Cs15ftwmIb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",heidiwillis,286,TRUE,FALSE,NA,NA,RT,@PatsyResists:,Dear,clueless,@GOP,dudes,No,matter,how,you,spin,this,most,women,know,a,lying,alcoholic,abuser,when,they,see,one.,#Kav<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",neesietweets,17,TRUE,FALSE,NA,NA,RT,@OldManStoneZone:,Get,ya,ear,plugs,out,when,#Kavanaugh,is,confirmed,the,screaming,will,begin,in,earnest.,The,#Snowflakes,are,going,to<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",fvdlfvdl,2581,TRUE,FALSE,NA,NA,RT,@howardfineman:,The,flawed,#Kavanaugh,hearing,worked,in,one,sense.,It,showed,him,as,he,really,is:,a,hot-tempered,ferociously,ambitious<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lindamaemail,37,TRUE,FALSE,NA,NA,RT,@mysuncoast:,Do,you,believe,#Kavanaugh,should,be,confirmed,after,what,you,heard,at,the,hearings,today?,Cast,your,vote,in,the,poll,below!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,FALSE,0,NA,28/9/2018 3:46,TRUE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",newmediarules,0,FALSE,FALSE,NA,NA,How,important,is,#RuthBaderGinsburg,if,you're,a,Democrat?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oliverg2014,2472,TRUE,FALSE,NA,NA,RT,@RepSwalwell:,By,most,accounts,the,<U+2018>91,Anita,Hill,hearing,for,Justice,Thomas,was,a,disgrace.,The,story,of,America,is,progress.,Over,20<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,FALSE,0,AnnCoulter,28/9/2018 3:46,TRUE,1.04552E+18,1.04552E+18,196168350,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mariel9898,0,FALSE,FALSE,NA,NA,@AnnCoulter,@trumps_feed,.,And,why,is,that?,Oh,that's,right,because,there,was,in,investigation.,Too,bad,#Kavanaugh<U+2026>,https://t.co/vm2CrcWqF0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://www.mikeybot.com"" rel=""nofollow"">mikeybot</a>",CyberDeathRay,10,TRUE,FALSE,NA,NA,RT,@pennyblackio:,This,is,the,greatest,photo.,No,need,to,watch,#Kavanaugh's,testimony.,This,photo,sums,it,all,up.,Watching,his,wife's,react<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beet2020,3,TRUE,FALSE,NA,NA,RT,@Gypsygoddess1:,The,World,watching,#Kavanaugh's,testimony,after,watching,Dr.,Ford:,https://t.co/73Rpw1CHFK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JenniferHertzl2,740,TRUE,FALSE,NA,NA,RT,@peterdaou:,HARSH,TRUTH:,Based,on,everything,I've,seen,today,I,would,not,put,it,past,every,Republican,to,vote,for,#Kavanaugh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",britfitzgerald,544,TRUE,FALSE,NA,NA,RT,@OliverMcGee:,Retweet,if,You,Believe,Brett,#Kavanaugh,Slam-Dunked,His,SCOTUS,Confirmation,Tomorrow!,#Winning,#MAGA,<U+0001F1FA><U+0001F1F8>!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",senormet17,202,TRUE,FALSE,NA,NA,RT,@edhenry:,New,from,Mark,Judge,#kavanaugh,https://t.co/kt5x0t90X8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,FALSE,0,TomiLahren,28/9/2018 3:46,TRUE,1.04542E+18,1.04552E+18,468646961,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jdubsteg,0,FALSE,FALSE,NA,NA,@TomiLahren,#VoteRedToSaveAmerica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ringersa,195,TRUE,FALSE,NA,NA,RT,@ScottPresler:,Let,it,be,so.,<U+0001F64F>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jdanielsenadams,3,TRUE,FALSE,NA,NA,RT,@somuchweirdness:,The,Jesuits,are,dropping,their,endorsement,of,#Kavanaugh.,<U+201C>The,best,of,the,bad,resolutions,available,in,this,dilemma,i<U+2026>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheGnome70065,14,TRUE,FALSE,NA,NA,RT,@TheSharpEdge1:,TIME,TO,PUT,FEIN-CHINA,IN,THE,BOX.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,FALSE,0,NA,28/9/2018 3:46,FALSE,NA,1.04552E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",moirawalsh,0,FALSE,FALSE,NA,NA,re:,#Kavanaugh,at,best,he,has,a,temper,and,maybe,a,drinking,problem,Don't,the,Republicans,have,a,deeper,bench,to,pull,from?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
